,address,city_district,geo_lat,geo_lon
8547,"город Москва, поселение Сосенское, деревня Сосенки, владение 121",Новомосковский,55.553101,37.432313
8548,"город Москва, поселение Внуковское, квартал № 30, домовладение 1, строение 1",Новомосковский,55.7540471,37.620405
8549,"город Москва, город Щербинка, Новостроевская улица, дом 6",,,
8550,"город Москва, город Троицк, Городская улица, дом 20",Троицкий,55.4921632,37.3148233
8551,"город Москва, Корабельная улица, дом 15",Нагатинский Затон,55.681695,37.6952841
8552,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 98, корпус 3",Новомосковский,55.540226,37.482493
8553,"город Москва, поселение Щаповское, деревня Овечкино, владение 7",Троицкий,55.3712261,37.3431223
8554,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, домовладение 21, строение 1",Новомосковский,55.570548,37.476636
8555,"город Москва, поселение Сосенское, улица Сервантеса, дом 1, корпус 1",Новомосковский,55.589926,37.452633
8556,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 98, корпус 2",Новомосковский,55.540419,37.483319
8557,"город Москва, Береговой проезд, дом 5А, корпус 1",Филевский парк,55.7548864,37.5092328
8558,"город Москва, поселение Сосенское, деревня Сосенки, дом 25Б",Новомосковский,55.56645,37.445446
8559,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 92, корпус 1",Новомосковский,55.543099,37.487793
